機型,OHSP-350
系統版本號,1.60.2
描述,OHS
測試日期,2026-02-26
測試時間,22:25:50
照度E(lx),1996.01
照度E(fc),185.43
相關色溫(K),3295
黑體距離Duv,0.03337
CIE x,0.4655
CIE y,0.5109
CIE u,0.2271
CIE v,0.3738
CIE u',0.2271
CIE v',0.5608
色差,44.59
顯色指數Ra,27.9
R1,35
R2,55
R3,20
R4,21
R5,55
R6,40
R7,15
R8,-17
R9,-77
R10,14
R11,17
R12,11
R13,43
R14,53
R15,36
輻照度Ee(mW/c㎡),0.541
明暗視覺比S/P,1.559
主波長(nm),574.50
色純度(%),93.2
半寬度(nm),13.4
峰值波長(nm),629.8
中心波長(nm),628.3
質心波長(nm),584.3
紅色比(%),31.3
綠色比(%),68.4
藍色比(%),0.3
CIE1931 X,2662.654
CIE1931 Y,2922.415
CIE1931 Z,134.919
TLCI-2012,4
積分時間(ms),23.00
峰值信號,45792
暗信號,2597
補償電平,2964
起始波長(nm),380
終止波長(nm),780
波長(nm),[mW/m2/nm]
715,0.000000,
716,0.000000,
717,0.000000,
718,0.000000,
719,0.000000,
720,0.000000,
721,0.000000,
722,0.000000,
723,0.000000,
724,0.000000,
725,0.000000,
726,0.000000,
727,0.000000,
728,0.000000,
729,0.000000,
730,0.000000,
731,0.000000,
732,0.000000,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.000000,
737,0.000000,
738,0.000000,
739,0.000000,
740,0.000000,
741,0.000000,
742,0.000000,
743,0.000000,
744,0.000000,
745,0.000000,
746,0.000000,
747,0.000000,
748,0.000000,
749,0.000000,
750,0.000000,
751,0.000000,
752,0.000000,
753,0.000000,
754,0.000000,
755,0.000000,
756,0.000000,
757,0.000000,
758,0.000000,
759,0.000000,
760,0.000000,
761,0.000000,
762,0.000000,
763,0.000000,
764,0.000000,
765,0.000000,
766,0.000000,
767,0.000000,
768,0.000000,
769,0.000000,
770,0.000000,
771,0.000000,
772,0.000000,
773,0.000000,
774,0.000000,
775,0.000000,
776,0.000000,
777,0.000000,
778,0.000000,
779,0.000000,
780,0.000000,
