機型,OHSP-350
系統版本號,1.60.2
描述,OHS
測試日期,2026-02-26
測試時間,22:29:31
照度E(lx),693.49
照度E(fc),64.43
相關色溫(K),1661
黑體距離Duv,-0.11830
CIE x,0.3712
CIE y,0.1768
CIE u,0.3391
CIE v,0.2422
CIE u',0.3391
CIE v',0.3633
色差,95.15
顯色指數Ra,-113.0
R1,-59
R2,-100
R3,-100
R4,58
R5,-100
R6,-100
R7,-68
R8,63
R9,-56
R10,-100
R11,14
R12,-100
R13,-100
R14,-77
R15,-32
輻照度Ee(mW/c㎡),0.470
明暗視覺比S/P,3.872
主波長(nm),540.30
色純度(%),37.3
半寬度(nm),13.6
峰值波長(nm),629.8
中心波長(nm),628.7
質心波長(nm),553.7
紅色比(%),73.5
綠色比(%),3.6
藍色比(%),23.0
CIE1931 X,2131.972
CIE1931 Y,1015.355
CIE1931 Z,2596.263
TLCI-2012,1
積分時間(ms),35.00
峰值信號,56077
暗信號,2617
補償電平,2964
起始波長(nm),380
終止波長(nm),780
波長(nm),[mW/m2/nm]
713,0.000000,
714,0.000000,
715,0.000000,
716,0.000000,
717,0.000000,
718,0.000000,
719,0.000000,
720,0.000000,
721,0.000000,
722,0.000000,
723,0.000000,
724,0.000000,
725,0.000000,
726,0.000000,
727,0.000000,
728,0.000000,
729,0.000000,
730,0.000000,
731,0.000000,
732,0.000000,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.000000,
737,0.000000,
738,0.000000,
739,0.000000,
740,0.000000,
741,0.000000,
742,0.000000,
743,0.000000,
744,0.000000,
745,0.000000,
746,0.000000,
747,0.000000,
748,0.000000,
749,0.000000,
750,0.000000,
751,0.000000,
752,0.000000,
753,0.000000,
754,0.000000,
755,0.000000,
756,0.000000,
757,0.000000,
758,0.000000,
759,0.000000,
760,0.000000,
761,0.000000,
762,0.000000,
763,0.000000,
764,0.000000,
765,0.000000,
766,0.000000,
767,0.000000,
768,0.000000,
769,0.000000,
770,0.000000,
771,0.000000,
772,0.000000,
773,0.000000,
774,0.000000,
775,0.000000,
776,0.000000,
777,0.000000,
778,0.000000,
779,0.000000,
780,0.000000,
