機型,OHSP-350
系統版本號,1.60.2
描述,OHS
測試日期,2026-02-26
測試時間,21:51:00
照度E(lx),882.54
照度E(fc),81.99
相關色溫(K),6759
黑體距離Duv,0.00739
CIE x,0.3075
CIE y,0.3321
CIE u,0.1931
CIE v,0.3128
CIE u',0.1931
CIE v',0.4692
色差,3.87
顯色指數Ra,43.0
R1,23
R2,61
R3,77
R4,44
R5,47
R6,56
R7,51
R8,-15
R9,-100
R10,28
R11,44
R12,59
R13,30
R14,80
R15,6
輻照度Ee(mW/c㎡),0.326
明暗視覺比S/P,3.030
主波長(nm),491.10
色純度(%),8.8
半寬度(nm),13.8
峰值波長(nm),629.8
中心波長(nm),628.5
質心波長(nm),542.8
紅色比(%),25.9
綠色比(%),64.5
藍色比(%),9.6
CIE1931 X,1196.449
CIE1931 Y,1292.158
CIE1931 Z,1401.705
TLCI-2012,22
積分時間(ms),74.00
峰值信號,53850
暗信號,3178
補償電平,2970
起始波長(nm),380
終止波長(nm),780
波長(nm),[mW/m2/nm]
715,0.000000,
716,0.000000,
717,0.000000,
718,0.000000,
719,0.000000,
720,0.000000,
721,0.000000,
722,0.000000,
723,0.000000,
724,0.000000,
725,0.000000,
726,0.000000,
727,0.000000,
728,0.000000,
729,0.000000,
730,0.000000,
731,0.000000,
732,0.000000,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.000000,
737,0.000000,
738,0.000000,
739,0.000000,
740,0.000000,
741,0.000000,
742,0.000000,
743,0.000000,
744,0.000000,
745,0.000000,
746,0.000000,
747,0.000000,
748,0.000000,
749,0.000000,
750,0.000000,
751,0.000000,
752,0.000000,
753,0.000000,
754,0.000000,
755,0.000000,
756,0.000000,
757,0.000000,
758,0.000000,
759,0.000000,
760,0.000000,
761,0.000000,
762,0.000000,
763,0.000000,
764,0.000000,
765,0.000000,
766,0.000000,
767,0.000000,
768,0.000000,
769,0.000000,
770,0.000000,
771,0.000000,
772,0.000000,
773,0.000000,
774,0.000000,
775,0.000000,
776,0.000000,
777,0.000000,
778,0.000000,
779,0.000000,
780,0.000000,
