機型,OHSP-350
系統版本號,1.60.2
描述,OHS
測試日期,2026-02-26
測試時間,22:26:14
照度E(lx),1801.88
照度E(fc),167.40
相關色溫(K),3229
黑體距離Duv,0.03196
CIE x,0.4691
CIE y,0.5080
CIE u,0.2300
CIE v,0.3736
CIE u',0.2300
CIE v',0.5604
色差,43.38
顯色指數Ra,27.3
R1,33
R2,56
R3,20
R4,20
R5,52
R6,41
R7,16
R8,-19
R9,-79
R10,16
R11,15
R12,10
R13,41
R14,53
R15,34
輻照度Ee(mW/c㎡),0.492
明暗視覺比S/P,1.543
主波長(nm),575.00
色純度(%),93.4
半寬度(nm),13.4
峰值波長(nm),629.8
中心波長(nm),628.3
質心波長(nm),585.0
紅色比(%),31.9
綠色比(%),67.8
藍色比(%),0.2
CIE1931 X,2435.842
CIE1931 Y,2638.183
CIE1931 Z,118.978
TLCI-2012,4
積分時間(ms),30.00
峰值信號,54066
暗信號,2610
補償電平,2964
起始波長(nm),380
終止波長(nm),780
波長(nm),[mW/m2/nm]
715,0.000000,
716,0.000000,
717,0.000000,
718,0.000000,
719,0.000000,
720,0.000000,
721,0.000000,
722,0.000000,
723,0.000000,
724,0.000000,
725,0.000000,
726,0.000000,
727,0.000000,
728,0.000000,
729,0.000000,
730,0.000000,
731,0.000000,
732,0.000000,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.000000,
737,0.000000,
738,0.000000,
739,0.000000,
740,0.000000,
741,0.000000,
742,0.000000,
743,0.000000,
744,0.000000,
745,0.000000,
746,0.000000,
747,0.000000,
748,0.000000,
749,0.000000,
750,0.000000,
751,0.000000,
752,0.000000,
753,0.000000,
754,0.000000,
755,0.000000,
756,0.000000,
757,0.000000,
758,0.000000,
759,0.000000,
760,0.000000,
761,0.000000,
762,0.000000,
763,0.000000,
764,0.000000,
765,0.000000,
766,0.000000,
767,0.000000,
768,0.000000,
769,0.000000,
770,0.000000,
771,0.000000,
772,0.000000,
773,0.000000,
774,0.000000,
775,0.000000,
776,0.000000,
777,0.000000,
778,0.000000,
779,0.000000,
780,0.000000,
